customer_id,company_name,contact_name,email,phone,address,city,state,zip_code,country,industry,company_size,created_date,status,lifetime_value,credit_limit,payment_terms,account_manager
379,Moore PLC,Joshua Kelley,matthew49@bell-miller.com,(238)858-9725,132 Michelle Trace Apt. 709,East Danielport,MO,41435,JP,Finance,51-200,2021-12-07,Active,184453.42,104205.69,Net 45,Michele Murphy
1617,Walker LLC,Sara Mcconnell,lisahenderson@colon.com,(681)784-8936,00679 Denise Flats,Rickyton,MS,82801,AT,Retail,1000+,2023-04-07,Active,119602.09,283749.75,Net 15,Austin Rodriguez
1618,Skinner-Kennedy,Mrs. Christy Sweeney DVM,ecrawford@morse-bowman.net,(568)397-0734x21808,823 Ray Trail Suite 342,West Roberthaven,AK,60325,GR,Manufacturing,1000+,2023-01-18,Prospect,54715.68,409613.28,Net 15,Carolyn Cole
1619,Gomez-Thompson,Sarah Byrd,brooksdebra@lindsey.com,3047605100,98726 Wiggins Divide,Garciamouth,MI,17528,AG,Education,201-500,2023-01-27,Active,72761.36,103371.82,Net 15,Tammy Murillo
1620,Huff-Miller,Monique Young,qgreen@kaiser-hernandez.com,+1-891-799-5974,846 Gray Summit,Port Randyborough,HI,84773,TJ,Education,501-1000,2024-09-16,Active,135819.71,594945.32,Net 30,Stephanie Lambert
1621,"Webb, Clayton and Carr",Shane Snyder,,(535)228-8280x82314,2002 Kelly Skyway,Berryside,AZ,71576,QA,Finance,1-50,2024-08-15,Churned,113116.85,711079.88,Net 30,Ethan Green
1622,Sandoval-Willis,Sierra Gordon,debra61@jones-wilson.com,878-888-8162,874 Ethan Freeway Apt. 844,Ricardoland,NH,74938,ZA,Retail,501-1000,2022-09-11,Active,342298.55,876322.01,Net 30,Nicholas Leblanc
1623,Velasquez-Becker,Jessica Smith,dawn41@randolph-hughes.com,951-283-1321x816,156 Alex Centers Suite 260,Casehaven,TX,46595,BN,Government,51-200,2023-07-31,Prospect,175412.59,410475.39,Net 60,Doris Manning
1624,Davidson Group,Zachary Williams,stephanie51@lang.info,(894)828-9811,724 Laura Island Suite 748,Christybury,IL,65942,MH,Finance,501-1000,2024-12-10,Prospect,325927.12,502700.46,Net 15,Christina Scott
1625,"Lopez, Mcpherson and Kelley",John Sanders,patrick75@hoffman-deleon.com,001-792-347-6807x25797,54636 Rios Drive,East Ginatown,NE,19840,VE,Healthcare,1000+,2022-06-04,Inactive,408150.88,584402.07,Net 30,Leslie Donovan
1526,Burton-White,Mr. Frank Tucker MD,gedwards@mitchell.com,001-336-739-9601x447,1944 Dean Square Suite 140,Chavezport,CO,67119,JM,Technology,1-50,2020-11-16,Churned,70816.22,225954.32,Net 15,Brenda James
1627,Nguyen and Sons,Brandy Harper,dennisford@graves.com,321.986.4532x616,939 Reed Estates Apt. 791,West Leeview,PR,64907,BF,Technology,501-1000,2020-06-21,Active,173971.71,452603.76,Net 30,Jennifer Haas
1628,"Rice, Hayden and Lang",Charles Hart,angelreed@holland-hall.biz,409-876-2827x128,09687 Nathaniel Hills,South Trevorview,ND,69961,WS,Education,501-1000,2020-08-16,Churned,331462.51,683511.38,Net 60,Stephanie Perry
1629,"Hernandez, Smith and Robinson",Anna Kidd,wrobinson@campos-phillips.com,+1-778-394-3788x72427,65058 Maria Ports Suite 316,Scottstad,RI,83506,IN,Government,201-500,2024-09-04,Inactive,435625.78,859532.45,Net 30,Shannon Owens
1630,Miles Inc,Mr. Todd White,michael88@berry.net,671-208-2281,49775 Jason Mills,West Willie,PR,37469,LV,Manufacturing,1-50,2022-04-30,Churned,234473.34,70790.55,Net 15,Megan Ortiz
1631,"Shields, Davis and Gordon",Brenda Hall,camachojessica@russell.biz,+1-447-458-3356x63882,69777 Young Place Suite 298,Rebeccamouth,MP,57879,AZ,Finance,201-500,2021-03-10,Inactive,145305.86,185289.48,Net 15,Joshua Powers
1632,"Beck, Kane and Mueller",David Manning,mercadomaxwell@bennett-anderson.com,001-691-422-8673x1941,511 Lyons Parkways Apt. 202,North Mario,WI,85189,DM,Other,201-500,2020-11-11,Prospect,323903.76,454849.64,Net 45,Natalie Gardner
1633,"Mayer, Jones and Collins",Amy Rodriguez,julia59@bowers-smith.org,606.757.2738x01658,24540 Perez Alley Suite 568,Port Manueltown,MP,79322,SK,Other,51-200,2023-02-06,Churned,452879.24,26974.32,Net 30,Anne Warner
1634,Chen PLC,Timothy Lane,jennifercampbell@castillo-ryan.com,(217)232-7430x76674,847 Lozano Prairie,Jamesshire,MS,03578,PA,Healthcare,1-50,2020-09-28,Prospect,362015.12,526807.95,Net 15,Steven Pruitt
1635,Pierce LLC,Janet Haynes,wangmichael@lopez.info,980-338-8143,5826 Brittany Summit,North Jessicamouth,AR,60751,MD,Government,1-50,2024-11-30,Active,285742.15,885960.54,Net 30,Richard Sampson
1636,Li Group,Jennifer Snyder,melissa18@petty.biz,368.342.6336,5965 Martin Drive,Claytonville,TN,95502,SD,Healthcare,501-1000,2022-03-05,Active,78802.67,29374.34,Net 60,Misty Wyatt
223,Lopez-Buchanan,Andrew Long,mbrown@russell-grant.info,+1-371-464-1814x60499,3228 Rachel Shore,New Seth,AS,67430,AF,Manufacturing,501-1000,2020-08-15,Prospect,349533.33,279222.15,Net 30,Edward Hernandez
1638,Mcmillan Group,David Barber MD,ncooper@brooks-wallace.biz,503.992.7499x143,53083 Margaret Trace Apt. 146,Hullstad,CA,11362,ZW,Education,1-50,2024-08-04,Churned,238567.97,204306.06,Net 30,Kelli Orozco
1639,Rich Inc,Patrick Jackson,youngbenjamin@cole.com,766.639.4081x927,7594 Munoz Vista,South Ellen,AS,07340,BS,Retail,1000+,2021-04-13,Prospect,249109.52,436514.96,Net 15,James Kelly
1640,Webb-Gilbert,David Wilson,burkeluis@johnson-tran.com,(650)481-7037x61352,9453 Edwards Hills,Lake Cynthia,SD,61376,CR,Retail,501-1000,2022-05-14,Active,106454.88,418236.28,Net 15,Sean Reed
1641,Conner Ltd,Lorraine Aguilar,donnadavis@hernandez.info,+1-225-399-6865x066,5586 Davis Key,East Mariostad,OH,13990,ST,Healthcare,51-200,2020-06-22,Inactive,113142.88,105887.62,Net 45,Melissa Christensen
1642,Ross-Johnson,Michael Gill,,821.536.0084x3800,8236 Alexander Springs,Batesmouth,GA,08998,TR,Manufacturing,1000+,2020-11-05,Churned,447085.85,102548.13,Net 30,Christina Smith
1643,"Wolf, Mcclure and Reynolds",Joshua Johnson,uwhite@rivera.com,4932587170,555 Denise Coves,Bendershire,AL,07967,TD,Retail,1-50,2022-10-06,Churned,346053.37,545664.39,Net 15,Leah Cannon
1644,Walker LLC,Dennis Lang,jonathanjackson@thompson.com,+1-443-402-5833x03613,9047 Evans Shoal Apt. 098,North Marymouth,PW,84414,WS,Government,201-500,2024-09-24,Active,48911.54,587050.42,Net 45,Nicholas Hansen
1645,Bryan-Castillo,Daniel Ho,,233-557-8437x0118,613 Lewis Squares,Andrewtown,MD,08385,GN,Other,1000+,2022-01-25,Inactive,18315.19,106536.07,Net 15,Tanya Davis
1646,Foster Ltd,Karen Fischer,tina57@friedman.com,503.442.6027,9927 Dana Mountain,East Jackport,WA,02347,AM,Retail,1-50,2024-12-30,Inactive,101948.75,216980.21,Net 30,Erin Bradford
1647,Smith and Sons,Lisa Allison,tonya99@bell-mcdonald.net,001-356-545-9817,29284 Thompson Expressway,East Amyborough,IL,17251,BW,Healthcare,1-50,2022-01-24,Active,364243.2,726821.27,Net 45,Crystal Johnson
1648,Lucas LLC,Carol Rivera,leekaren@gonzalez.net,820.520.7520x0255,606 Jeffrey Route,West Johnfort,LA,40041,HT,Government,51-200,2024-03-13,Active,417641.74,167478.18,Net 60,Adriana Perez
1649,Gilbert-Anderson,David Johnson MD,,363.525.2739x7674,2037 Rowe Ridges,Bryanport,IA,09666,KG,Government,1-50,2020-03-31,Active,383386.69,219667.32,Net 30,Kevin Hoffman
1650,"Hoffman, Martin and Salazar",Richard Le,lgarcia@barron-mullins.net,408-388-5638x0285,04164 Fletcher Wall,Michaelfurt,KS,71330,QA,Healthcare,201-500,2020-04-08,Prospect,443762.16,165823.19,Net 30,Russell Velazquez
1651,"Ford, Allen and Richardson",Michael Harrington,fred35@baker.biz,001-580-868-1356,44626 Cox Crossing,Elizabethmouth,DC,30517,LU,Other,201-500,2022-12-05,Prospect,133813.19,222005.63,Net 15,Vanessa Anderson
1652,Tapia-Dunn,Kurt Lopez,onealbeth@glass-gillespie.biz,673-653-6068,067 Smith Streets Apt. 260,Lake William,PW,84085,BF,Other,1-50,2020-03-13,Active,399317.89,135511.16,Net 15,Susan Sherman
1653,Johnson LLC,Stephanie Thomas,dustinkelly@sanders.net,6088814848,1124 Tamara Rapid Suite 069,East Kristinburgh,WY,96301,CL,Finance,1000+,2024-01-12,Churned,200330.49,653158.73,Net 30,Natalie Weber
1654,Watts PLC,Jeremy Horn,,696.875.6765,8785 Lawrence Mills,Port Rebekahhaven,RI,63604,MD,Healthcare,51-200,2021-02-10,Active,256665.91,610832.38,Net 15,Joseph Wilson
1655,"Wallace, Reilly and Gonzalez",Joshua Bryant,ahernandez@griffith-martin.biz,001-881-436-1593x6407,282 Timothy Roads,Jenniferchester,HI,97628,IT,Finance,201-500,2020-10-03,Prospect,169377.55,144818.15,Net 30,Tammy Thomas
1656,Greene-Quinn,Cynthia Cardenas,,514-621-5825x4514,250 Alison Stream,Arroyoshire,DC,05174,MG,Healthcare,51-200,2020-08-02,Active,261387.76,628591.65,Net 15,David Parsons
1657,Vargas-Walton,Rachel Gill,justincampbell@wright.com,406.507.7149x764,170 Kimberly Curve Suite 223,Chadmouth,SD,60412,TZ,Education,501-1000,2021-04-17,Inactive,342262.77,992824.37,Net 45,Nicole Mullen
1658,Ellis Inc,Dwayne Heath,,(609)201-2717x2098,0943 Michael Crescent,Port Laurafort,DE,62395,SK,Technology,1-50,2023-07-18,Active,164635.82,759982.94,Net 15,Haley Delgado
1659,Neal-Davis,Jay Daniels,,(746)550-4569x6062,749 Angelica Unions Apt. 871,Port Heatherchester,IN,46473,JO,Finance,501-1000,2021-08-16,Prospect,33337.55,634537.57,Net 15,Crystal Herring
1660,Neal Ltd,Nichole Kim,luke78@prince.org,5495791030,916 Teresa Isle Apt. 297,Gonzaleschester,KS,37539,AF,Finance,1000+,2021-10-13,Prospect,377502.02,268196.03,Net 15,Mia Flores
1661,Simmons-Baldwin,Victor Reyes,philipwilliams@moore-perry.com,540.488.5174x4441,235 Thomas Forks Suite 338,Port Patrickville,NM,63254,VN,Other,201-500,2024-05-11,Churned,263499.97,770307.23,Net 30,Diane Hodges
1662,"Steele, Gentry and Smith",Aaron Hahn,anthony61@smith-baker.biz,471.269.0733x82109,114 Daryl Light,Nicoleshire,MH,67561,UY,Technology,201-500,2022-05-18,Churned,237092.82,512072.25,Net 60,Corey Meyer
1663,"Robinson, Cruz and Bonilla",Lindsay Fuller,,(410)596-0338x22382,75572 Holt Isle Apt. 501,Hernandezchester,RI,53117,XX,Manufacturing,51-200,2023-01-23,Churned,175949.32,348074.25,Net 45,Samantha Alexander
1664,Tucker-Luna,Kimberly Harrington,amartinez@sims.org,820.706.6329x5689,8936 Bond Route Apt. 619,Hardintown,AL,29032,SL,Government,1000+,2020-08-26,Active,121721.88,157780.33,Net 45,Sierra Wong
1665,Harris-Grant,Hayden Harris,tamara00@steele-clark.com,685-584-2556x1417,0183 Kimberly Neck Apt. 695,Lake Lisa,FL,34715,GQ,Technology,201-500,2023-06-18,Prospect,411681.22,787288.51,Net 60,Leslie Sherman
1666,Williams-Wolf,Kenneth Perkins,joyce01@arias.net,001-781-984-3244,42595 Eric Drives Suite 952,Port Joanna,MH,83074,SC,Other,1-50,2021-05-13,Churned,107918.67,416081.63,Net 60,Anthony Moore
1667,Tran-Reed,Andrew Warner,matthewjohnson@white.com,404.741.4822x430,885 Santana Fords Apt. 974,Lake Tracey,AL,71746,XX,Healthcare,51-200,2023-01-20,Active,35052.32,803973.78,Net 15,Chad Beck
1668,Hodges LLC,Laurie Rodriguez,meganstewart@cardenas.biz,+1-517-920-7036x798,3015 Thomas Orchard,South Justin,ND,12693,CM,Technology,201-500,2024-07-09,Prospect,481265.26,647339.65,Net 60,Joshua Ferguson
1669,Howard PLC,Samuel Roberts,brownsydney@ballard-hickman.info,725.673.1302x20373,3340 Robert Underpass,Danielsstad,TN,08469,KN,Government,51-200,2023-07-17,Active,202855.81,249804.92,Net 15,Lori Le
1670,Porter PLC,Heather Mccall,smithjennifer@shea.com,(454)781-9322x0615,91779 Elliott Brooks,Steventon,AL,52980,EG,Healthcare,1000+,2021-03-12,Prospect,206782.4,167006.94,Net 30,Ryan Williams
1671,Cervantes-Cook,Michael Pratt,spencesarah@boone.biz,2447707066,652 Harris Vista Apt. 112,Brittanyburgh,DC,11716,SG,Government,51-200,2024-07-22,Active,158244.59,780511.89,Net 15,Adam Reynolds
1294,Vega Ltd,Gregg Foster,fmiller@sanchez.net,+1-549-378-5315x02743,654 Vargas Plains,South Dennisshire,TN,41947,CO,Government,51-200,2024-03-16,Prospect,473340.15,379928.31,Net 45,Kathryn Walters
470,Brown-Moore,Scott Larson,danawade@kramer.com,6687220538,134 Robertson View,Nobleberg,MP,29786,CY,Education,201-500,2023-03-17,Inactive,150447.38,959626.24,Net 15,William Clark
1674,Rodriguez PLC,Adam Flores,powersnathan@jones-williams.org,001-999-262-9426x49770,5621 Howard Dale,Mosleyberg,PR,14925,MZ,Manufacturing,201-500,2024-11-04,Active,387158.26,733472.27,Net 45,Lauren Kelly
1675,Kelly-Bradley,Ashley Bradley,kingjoseph@williams.info,929.224.0988x66611,4989 Alexander Course,East Morganborough,DE,49461,MN,Manufacturing,201-500,2023-09-04,Inactive,235512.94,833435.83,Net 15,Julia Marsh
1676,Wilson Group,Manuel Glass,jessica45@hayes.com,988.991.5593x989,142 Pennington Parkway Apt. 742,North Evan,WI,25664,PW,Technology,201-500,2021-10-25,Inactive,106296.74,223972.13,Net 45,Alexandria Rodriguez
1677,Lopez-Allen,Philip Rodriguez,dennis04@freeman.org,238-543-0718x46609,49033 Tina Gateway Apt. 605,Hernandezton,TX,59572,FR,Finance,501-1000,2020-10-02,Inactive,404318.97,807888.51,Net 15,Ryan Gill
1678,Burns-Faulkner,Taylor Shaw,,(558)926-3016x18030,63405 Avila Knolls Suite 156,East Jacob,GU,76309,BN,Finance,1000+,2024-08-27,Active,305195.97,206632.69,Net 15,Carla Liu
1679,Franklin Inc,Kristy Miller,fwolfe@bridges.info,+1-317-495-6785x8766,774 Collins Key,Wardport,IL,63581,LT,Government,201-500,2024-06-28,Inactive,24409.52,412580.46,Net 15,Todd Jones
1680,Schaefer Inc,Alexis Davis,christinadiaz@nelson.com,826-740-7149x13104,4045 King Harbors,North Cynthia,OK,07861,GW,Other,201-500,2024-06-28,Churned,52177.36,961132.54,Net 60,Jennifer Garcia
1681,"Scott, Lopez and Aguilar",Danny Cole,georgedavid@serrano.com,+1-922-627-6158x42511,31858 Tiffany Square,East Cindy,MI,64845,AR,Technology,1-50,2021-09-12,Inactive,108308.26,36303.57,Net 15,Stephen Dean
1682,Daniel PLC,Ronald Wood,stacythomas@sosa-adams.com,+1-973-817-8529,84685 Brittany Lodge Apt. 758,Collierberg,NV,92492,LC,Healthcare,1000+,2022-05-30,Active,125970.99,383518.21,Net 60,Logan Calderon
1683,Walker Inc,Andrew Hunt,mcculloughsonya@johnson-smith.info,+1-373-974-8052,07397 Courtney Mall,North Rodney,OR,41857,SG,Finance,501-1000,2020-07-22,Active,441729.23,683319.55,Net 60,Sandra Hayes
1684,Perkins Ltd,Jessica Melton,carl66@sullivan.com,+1-288-644-4245,5386 Stewart Extensions Suite 527,Fishermouth,IA,14733,LV,Technology,1-50,2023-02-19,Prospect,303827.25,810428.48,Net 45,Ryan Davis
1685,Gallegos-Riddle,Ann Hernandez,tranzachary@abbott.com,458-856-9771x0456,2423 Jensen Pines,Smithtown,MA,18289,MG,Other,201-500,2020-09-12,Active,295345.76,758955.98,Net 60,Jennifer Alvarez
1686,Murphy Group,Clinton Brown,alex84@mason.com,+1-447-212-1627x5733,1193 Spencer Key,New Heather,AS,62051,JM,Retail,1000+,2024-08-03,Inactive,41383.27,456779.02,Net 45,Sean Lee
1687,"Larsen, Moore and Flores",Dawn Brooks,jyoung@waller.net,760-874-9169x8155,96047 Pruitt Crescent,West Jackberg,MD,73439,IL,Technology,201-500,2023-05-07,Inactive,262241.72,413175.45,Net 15,Travis Perkins
1688,Sanchez LLC,Jerome Reynolds,james49@bauer.com,001-977-327-9728x0927,04640 Guzman Courts Suite 361,Shannonmouth,FL,35969,MM,Education,51-200,2021-05-16,Churned,468118.21,434382.83,Net 15,Jeanette Lam
1689,"Johnson, Mata and Davis",Amber Jackson,johnathan85@miller.com,359-946-3338,76901 Mcdonald Lane Apt. 533,Brownville,PA,83572,GW,Government,1-50,2023-03-24,Active,472204.74,876080.8,Net 15,Randall Bishop
1690,"Russell, Morgan and Brown",Steven Huynh,lking@james.com,001-752-619-0926x712,7608 Lisa Burg,Wrightview,MT,06780,AL,Finance,1-50,2024-02-24,Churned,81225.95,461072.47,Net 45,Michele Brown
1691,Mccormick-Kim,James Green,lawrencemorgan@hall.biz,001-254-968-0022,6531 Roach Landing Suite 962,Bakerborough,IN,39892,KM,Retail,201-500,2021-01-14,Prospect,181118.69,819223.7,Net 30,Brittany Vazquez
1692,Underwood-Allen,Allison Murray,philipaustin@hunt-woods.com,+1-516-491-3946x893,6163 Mills Turnpike Apt. 722,Davidmouth,NJ,40466,SI,Other,501-1000,2021-01-02,Inactive,312483.44,984080.68,Net 45,Rachel White
1693,Walters-Walsh,Lisa Rodriguez,rosemichael@johnson.com,+1-593-796-0078x949,1772 Paula Dale,South Michaelville,IA,39815,TJ,Manufacturing,1000+,2023-08-30,Active,397936.63,985295.43,Net 30,Jerry Barnes
1694,"Rodriguez, Sanchez and Brown",Aaron Tucker,angieflores@baxter.com,612.246.7400,78141 Brandy Pines Suite 360,Wolfebury,KS,05743,MR,Healthcare,501-1000,2020-09-04,Active,109920.57,648684.22,Net 15,Amanda Bailey
1695,Hall LLC,Jesse Cunningham,,323.931.6716x29968,8144 Debra Gateway Apt. 521,Richardberg,IL,88496,ZW,Technology,1000+,2021-06-05,Active,256162.74,993258.6,Net 15,Robert Allison
1696,Parker-Sanders,Terry Castillo,stephaniemiller@gomez-jones.info,9356979780,8679 Christina Forge,Carlsonshire,ME,97262,AE,Technology,501-1000,2024-12-26,Prospect,293535.06,173945.03,Net 60,Rhonda Lopez
1697,Williams LLC,Antonio Fernandez,wilsonlori@rice-davis.net,001-433-513-8634,249 Tony Unions Apt. 041,Sandersside,PW,44080,ME,Manufacturing,1000+,2020-11-22,Churned,49379.07,526990.29,Net 30,Danielle Smith
1698,Jenkins Inc,Allison Galloway,qmolina@anderson-rodriguez.net,3696043891,99120 Thomas Glen,Brycemouth,WV,03237,BJ,Retail,51-200,2023-07-18,Prospect,284843.24,301463.43,Net 45,Monique Rowland
1699,Morgan Inc,Isabel Simpson,paul11@perez.com,+1-731-849-3928x223,7262 Hood Cove,New Cody,MD,22310,PA,Healthcare,51-200,2023-10-05,Active,96552.53,782531.62,Net 30,Tara Smith
1700,Miles-Leonard,Cynthia Mitchell,smithhaley@moses.com,(346)476-5172x77532,655 Carter Coves,Brendatown,AK,09984,LK,Government,1000+,2023-02-17,Active,206870.46,702680.81,Net 60,Colleen Castro
1701,Avery-Young,Brenda Nunez,kimberlyharris@stuart-wood.biz,209.606.6958,66446 Jones Mountain Apt. 792,North Alexander,DC,69410,SC,Government,1-50,2021-09-21,Churned,91087.74,223747.78,Net 30,Diana Andersen
1702,Buck LLC,Erin Fischer,alvarezmaureen@meyers.net,(280)237-9440,56897 Harper Fork,Guerrafurt,ME,40015,CR,Education,51-200,2021-04-19,Inactive,330343.29,565541.76,Net 15,Ashley Powell
1703,Greer-Mills,Melissa Reynolds,dsilva@young.com,+1-263-757-2231x526,481 Bryant Pines Apt. 001,Kristophermouth,MN,08823,EE,Education,501-1000,2022-03-22,Active,490891.03,903226.02,Net 60,Mrs. Karen Hudson
1704,"Adams, Weiss and Padilla",Aaron Vega,melissastone@hodges.org,(917)583-2250x9155,22326 Christopher Knolls,Douglashaven,NC,27509,DM,Healthcare,501-1000,2020-07-06,Prospect,274527.71,155146.14,Net 45,Lisa Bryan
1705,Taylor and Sons,Juan Valdez,,+1-906-518-4567x2785,39484 Terry Common,Phillipbury,IL,85027,TZ,Education,501-1000,2020-05-30,Active,462113.4,224465.78,Net 60,Barbara Adkins
1706,Rodriguez and Sons,Karla Smith,theresakim@fowler-mclaughlin.com,741.388.1576,21864 Franklin Dam Apt. 941,Christopherchester,WV,32756,SE,Healthcare,51-200,2023-06-23,Prospect,287895.97,980669.37,Net 15,Matthew Johnson
1707,Turner-Smith,Stacey Lee,jeffrey55@munoz.com,4564006420,739 Ford Causeway Suite 106,North Julialand,VT,30988,ZM,Healthcare,51-200,2020-01-14,Prospect,425632.95,279182.44,Net 15,Christopher Mooney
1708,Wright Ltd,Cristian Snyder,lucas65@johnson-taylor.info,001-841-421-6382x459,97248 Robinson Meadow,New Rebeccafurt,UT,07606,PK,Retail,1-50,2024-12-14,Active,335519.59,518759.62,Net 60,Sean Smith
1709,Gomez Inc,Andrea Boyer,gutierrezmargaret@gonzalez-villarreal.org,001-785-515-3209x283,49501 Finley Extension Apt. 064,Martinezmouth,NV,86750,PH,Finance,501-1000,2024-12-12,Inactive,42153.09,671631.9,Net 45,Scott Lopez
1710,Fletcher-Pearson,Lisa Jackson,hharris@santos.com,(666)999-3005,2494 Thomas Points Apt. 818,East Matthew,CO,21245,XX,Finance,501-1000,2023-03-12,Active,307973.47,286454.61,Net 45,William Levy
1711,Washington PLC,Jeffrey Obrien,danielhamilton@johnson.com,001-663-216-5012,034 Paige Mall Apt. 971,South Thomas,MP,82215,GM,Technology,501-1000,2024-06-02,Churned,387958.89,864269.51,Net 30,Alex Owens
1712,Nelson and Sons,Joshua Atkinson,fle@schmidt.com,701.522.6941,3187 Debbie Rue Suite 098,East Cameron,MT,18686,RS,Healthcare,1-50,2023-03-10,Prospect,114152.83,287002.22,Net 15,Sharon Thompson
1713,Hill Ltd,Sabrina Meyer,cynthia74@gonzalez.biz,(232)452-8744,32276 Michelle Radial,Port David,CT,54340,LR,Government,51-200,2024-04-04,Active,358586.11,454534.84,Net 30,Jasmine Crosby
1714,"Hunt, Clarke and Yang",Kevin Coleman,melissablack@morris.com,+1-576-390-4635x077,377 Allen Keys Suite 095,Port James,GA,85038,IQ,Healthcare,1000+,2022-02-08,Inactive,175552.49,559909.84,Net 15,Mrs. Michelle Salas
1715,Johnston-Fox,Eric Robinson,martinrachel@adkins-beck.com,480.866.4485x6786,512 Wang Center Apt. 183,Brownbury,AS,95471,SB,Other,501-1000,2020-02-07,Active,491081.32,569767.16,Net 15,Mary Acosta
1716,Parker-Ortiz,Geoffrey Weber,gregory38@jones-torres.com,+1-341-238-2258x140,190 Johnson Hollow,Jessicaside,CT,55506,KP,Manufacturing,1-50,2022-09-12,Inactive,103227.43,459327.77,Net 15,Michelle Johnson
1717,"Rose, Johnson and Gross",Susan Kelly,zcasey@carter.com,965-482-4768x25845,50116 Andrew Dam,Stoneshire,NE,62855,PK,Healthcare,51-200,2024-03-15,Prospect,458330.6,407299.18,Net 60,Bryan Thompson
1718,Riley Group,Jeffrey Peterson,elizabeth79@cummings-garcia.org,566.771.1625,93862 Amanda Route,Lake Judy,TX,61702,XX,Healthcare,1-50,2022-11-22,Active,303448.95,10459.8,Net 15,Danielle Garrett
1719,"Anderson, Gomez and Garcia",Sean Murphy,bthomas@jones-harris.net,001-647-778-5407,341 Jack Forge,Evanschester,UT,24232,KH,Education,51-200,2024-08-14,Churned,250395.3,577701.29,Net 45,James Ross
